itemID,title
B00002R28I,NBA Live 2000
B00002R28Q,Xena: Warrior Princess
B00002S5QE,Steel Panthers 2: Modern Battles - PC
B00002R29R,Xena Warrior Princess: The Talisman of Fate
B00002S5Q0,Fighting Steel
B00002S6BN,Shadow Warrior
B00002S6CC,Who Wants to Be a Millionaire - PC
B00002S6BK,Lode Runner 2 - Mac
B00002S6EO,Quake
B00002S6ED,Carnivores - PC
B00002S6EQ,Unreal
B00002S646,Reach for the Stars - PC
B00002S7IH,Microsoft Flight Simulator 98 - PC
B00002S7YM,Cabela's Big Game Hunter
B00002S7YP,Cabela's Big Game Hunter 2 - PC
B00002S81H,The Dig - Mac
B00002S82C,Might and Magic VI: Mandate of Heaven
B00002S83W,Wetrix - PC
B00002S7ZX,Mechwarrior 2
B00002S83V,Total Air War - PC
B00002S7Z6,Extreme Bullrider - PC
B00002S83Y,Wargasm
B00002S85G,Zero Critical - PC
B00002S8AT,Worms 2 - PC
B00002S7YE,Heretic 2 - PC
B00002S8AV,Sid Meier's Civilization II
B00002S931,Virtual Casino Video Poker Slots (Jewel Case) - PC
B00002SA2R,3D Ultra Pinball Lost Continent - PC/Mac
B00002SA3S,Tomb Raider 2 - PC
B00002S9SE,Riven: The Sequel to Myst DVD-ROM - PC
B00002SAI6,Tomb Raider: Unfinished Business (Jewel Case) - PC
B00002SANH,Oregon Trail 2nd Edition
B00002SAI2,Gangsters (Jewel Case) - PC
B00002SANR,Star Trek: Starship Creator
B00002SFL4,Turok 2: Seeds of Evil - PC
B00002SAHS,Zebco Pro Fishing (Jewel Case)
B00002SFLF,WWF Attitude
B00002SFMQ,Star Wars: X-Wing Collector's Edition - Mac
B00002SFNG,Tomb Raider II: Starring Lara Croft
B00002SAHG,Rayman (Jewel Case) - PC
B00002SFMS,Boss Rally - PC
B00002SAO1,Starship Titanic (DVD) - PC
B00002SSU3,Close Combat Trilogy - PC
B00002SSY2,Alien 3 - Sega Game Gear
B00002SSYR,Mighty Morphin' Power Rangers
B00002SSYK,Judge Dredd - Sega Game Gear
B00002SSSF,Virtual Game Station - Mac
B00002SSZF,Primal Rage-GAME GEAR
B00002SSXW,Toy Story 2
B00002ST1C,Double Dragon
B00002SSZV,Poker Face Paul's Poker : Sega Game Gear
B00002ST1F,Duck Tales 2
B00002ST18,Castlevania Legends
B00002SSZH,Shaq-Fu
B00002SSZG,Samurai Shodown
B00002ST1L,"Jurassic Park,"
B00002SSYN,Castle of Illusion Starring Mickey Mouse
B00002ST2I,Killer Instinct
B00002ST17,Bugs Bunny Crazy Castle
B00002ST1U,Oddworld Adventures
B00002ST1M,Jurassic Park 2: The Chaos Continues
B00002SSZE,Mortal Kombat - Sega Game Gear
B00002ST1Z,Ren &amp; Stimpy: Veediots
B00002ST33,Game Boy Pocket - Blue
B00002ST36,Game Boy Pocket - Red
B00002ST2P,Game Boy Camera - Red
B00002ST37,Gameboy Pocket System Yellow
B00002ST1J,Home Alone
B00002ST3O,Wheel of Fortune
B00002ST2R,Printer Paper for Game Boy
B00002ST2J,Mortal Kombat II
B00002ST14,Animaniacs
B00002ST27,Super Mario Land 2: 6 Golden Coins
B00002ST23,The Smurfs Gameboy
B00002ST2A,Teenage Mutant Ninja Turtles: Fall of the Foot Clan
B00002ST2M,Game Boy Color Pocket Carrying Case - Game Boy Advance
B00002ST49,Motocross Maniacs
B00002ST4F,Track &amp; Field
B00002ST4N,Alice in Wonderland
B00002ST4U,Conker's Pocket Tales - GameBoy Color
B00002SSZJ,Game Gear AC Adaptor
B00002ST2D,Tiny Toon Adventures: Bab's Big Break
B00002ST3U,The Legend of Zelda: Link's Awakening
B00002ST2K,Mortal Kombat
B00002ST5K,Wario Land II
B00002ST3V,Desert Strike: Return to the Gulf
B00002ST4B,Skate or Die: Bad 'n Rad
B00002ST2N,Game Boy Camera in Blue
B00002ST58,Power Quest
B00002ST3E,Dr. Mario
B00002ST29,Teenage Mutant Ninja Turles II: Back From the Sewers
B00002ST2G,Wario Land II
B00002ST1I,Godzilla
B00002ST5D,Shadowgate Classic
B00002ST6N,Aaahh!! Real Monsters
B00002ST2L,Game Boy Rechargeable Battery Pack / AC Adapter
B00002ST2O,Game Boy Camera - Green
B00002ST5R,Game &amp; Watch Gallery 2
B00002ST3D,Casino Fun Pack
B00002ST44,Golf
B00002ST6O,Disney's Aladdin
B00002ST72,Garfield Caught In The Act
B00002ST6V,Demolition Man
B00002ST6S,Combat Cars
B00002ST4X,Frogger
B00002ST73,Gargoyles - Sega Genesis
B00002ST1P,Lost World: Jurassic Park
B00002ST5T,Pocket Bomberman
B00002ST4C,Super Off Road
B00002ST24,Sneaky Snakes
B00002ST6D,Mickey's Racing Adventure
B00002ST79,Mighty Morphin Power Rangers
B00002ST7M,Terminator 2: Judgement Day - Sega Genesis
B00002ST7D,Shinobi III: Return Of The Ninja Master
B00002ST7I,Star Trek Deep Space Nine: Crossroads of Time - Sega Genesis
B00002ST7P,True Lies - Sega Genesis
B00002ST2E,Tiny Toons: Montana's Movie Madness
B00002ST6T,Comix Zone
B00002ST63,Turok 2: Seeds of Evil
B00002ST83,Primal Rage
B00002ST7G,Spider-Man: Animated Series
B00002ST6R,Batman Forever
B00002ST7T,Wolfchild
B00002ST7H,Spider-Man / Venom: Maximum Carnage
B00002ST7C,Shaq-Fu - Sega Genesis
B00002ST7U,X-Men 2: Clone Wars
B00002ST8L,Genesis Stereo Av cable Genesis 2
B00002ST8P,Clue
B00002ST6Y,Dynamite Headdy : Sega Genesis
B00002ST7Q,VR Troopers - Sega Genesis
B00002ST8C,Genesis 2 System with Columns
B00002ST8Q,Dragon's Revenge - Sega Genesis
B00002ST8Z,Truxton - Sega Genesis
B00002ST8O,Caesars Palace
B00002ST7A,Mighty Morphin Power Rangers: The Movie
B00002ST8N,Team Player
B00002ST9Q,Joe Montana II Sports Talk Football
B00002ST9K,Foreman for Real GEN
B00002ST7J,Stargate - Sega Genesis
B00002ST7K,Sub-Terrania
B00002ST5H,Star Wars Episode 1 Racer
B00002ST75,The Lion King
B00002ST8V,Light Crusader
B00002STA1,NBA Jam T.E. Tournament Edition
B00002ST7B,Risk
B00002ST7F,Sonic the Hedgehog 2
B00002STAE,NHL '95 [E] [Sega Genesis] Unknown
B00002STA7,NFL Football '94 Starring Joe Montana
B00002STAF,NHL '96
B00002STA0,NBA Jam
B00002ST6L,Game &amp; Watch Gallery 3
B00002ST82,Mortal Kombat 3
B00002ST9U,Madden NFL '94
B00002STA2,NBA Live 95 GEN
B00002STAQ,Tecmo Super Bowl III: Final Edition
B00002ST77,Marsupilami - Sega Genesis
B00002ST78,Pitfall  The Mayan Adventure
B00002ST7Z,Justice League Task Force - Sega Genesis
B00002ST28,Super Mario Land
B00002STAH,NHL '97 Sega Genesis Game
B00002STAM,Prime Time NFL
B00002ST9S,John Madden Football '92: Sega Genesis
B00002STAV,Wimbledon Championship Tennis
B00002STAJ,NHLPA Hockey 93 GEN
B00002ST7X,Eternal Champions
B00002ST7E,Sonic Classics
B00002ST92,F-15 Strike Eagle II
B00002ST6Q,The Adventures of Batman &amp; Robin
B00002STFH,Yoshi's Story
B00002STAI,NHL Hockey '98 - Sega Genesis
B00002ST9R,Madden 95 Football - Sega Genesis
B00002ST8F,Monitor Cable - Sega Genesis
B00002SFM7,Jewels Of the Oracle
B00002ST90,Wings of Wor - Sega Genesis
B00002ST9V,John Madden Football '93
B00002STFL,Fighters Destiny
B00002STFN,Killer Instinct Gold
B00002STFD,Star Wars: Shadows of the Empire
B00002STAS,Toughman Contest
B00002STAT,Unnecessary Roughness '95: Sega Genesis
B00002ST8Y,Trouble Shooter - Sega Genesis
B00002ST8W,Shadowrun
B00002STGI,Tetrisphere
B00002STFC,Robotron 64
B00002ST9W,Madden NFL 97
B00002ST9P,Joe Montana Football - Sega Genesis
B00002STAR,Tony La Russa Baseball 95
B00002ST9X,Madden NFL 98
B00002STA4,NBA Live 97 : Sega Genesis
B00002STAU,WWF WrestleMania The Arcade Game (Sega Genesis)
B00002STGJ,Wetrix - Nintendo 64
B00002STF1,Fighting Force
B00002STEX,Blast Corps
B00002ST86,6 Button Arcade Stick - Sega Genesis
B00002STF0,Dual Heroes
B00002STH3,Extreme G
B00002STFJ,Dark Rift - Nintendo 64
B00002STAW,World Championship Soccer 2 for Sega Genesis
B00002STEZ,Donkey Kong 64 - Nintendo 64
B00002STHE,International Superstar Soccer 64
B00002STFM,Flying Dragon - Nintendo 64
B00002STHN,NBA Courtside 2 featuring Kobe Bryant [Nintendo 64]
B00002STHK,Milo's Astro Lanes
B00002STGM,Quest 64
B00002STFK,Deadly Arts G.A.S.P. - Nintendo 64
B00002STGL,Perfect Dark
B00002STGU,Star Fox (Includes Rumble Pak)
B00002STI0,Virtual Pool 64 - Nintendo 64
B00002STAY,World Series Baseball '95
B00002STH5,F-Zero X
B00002STHX,San Francisco Rush Extreme Racing - Nintendo 64
B00002STFF,Tarzan
B00002STGT,Space Station: Silicon Valley
B00002STI8,Asteroids
B00002STIF,Bubsy 3D
B00002STA8,NFL '95
B00002STH0,Diddy Kong Racing
B00002STHO,NBA Hang Time
B00002STGQ,Quake 64
B00002STAC,Sports Talk Football '93 Starring Joe Montana and all 28 NFL Teams
B00002STGZ,Cruis'n World
B00002STH8,FIFA Soccer 64 - Nintendo 64
B00002STHF,International SuperStar Soccer '98 - Nintendo 64
B00002STIY,Grand Theft Auto: London Mission Pack
B00002STJ0,Heart of Darkness
B00002STGR,Turok: Dinosaur Hunter
B00002STFZ,Nintendo 64 Controller - Blue
B00002STJ6,Jumping Flash 2 - PlayStation
B00002STF6,Mischief Makers
B00002STJ7,Kagero: Deception 2
B00002STIB,Blasto
B00002STI2,Wave Race 64
B00002STGD,Bomberman 64
B00002STGN,Doom 64
B00002STJC,MDK
B00002STHV,Off Road Challenge
B00002STI6,Alien Resurrection
B00002STJR,Pandemonium 2
B00002STGV,StarCraft 64
B00002STHL,Multi Racing Championship - Nintendo 64
B00002STHS,NHL Breakaway 98
B00002STIH,Casper: A Haunting 3D Challenge
B00002STH7,F-1 World Grand Prix
B00002STK3,Skull Monkeys
B00002STJI,Mega Man X4
B00002STIA,Blast Chamber
B00002STIV,The Fifth Element
B00002STFP,Mortal Kombat Trilogy
B00002STHB,GT Racing 64: Championship Edition
B00002STJ3,Playstation Underground Jampack 1998
B00002STJG,Mechwarrior 2: 31st Century Combat: Arcade Combat Edition
B00002STKN,The X-Files
B00002STKC,Timeshock Pro-Pinball
B00002STJ8,Loaded
B00002STJO,Oddworld: Abe's Exoddus
B00002STIO,Discworld 2: Mortality Bites - PlayStation
B00002STK2,Shipwreckers - PlayStation
B00002STL2,Street Fighter Alpha: Warriors' Dreams
B00002STI3,Wipeout 64
B00002STJN,Nightmare Creatures
B00002STKL,Wild 9
B00002STJ5,Jersey Devil
B00002STNQ,Tom Clancy's Rainbow Six Rogue Spear - PC
B00002STL1,Samurai Shodown III: Blades of Blood
B00002STFO,MACE: The Dark Age
B00002STL4,X-Men: Children of the Atom - PlayStation
B00002STL9,Star Wars Dark Forces
B00002STJH,Mega Man 8
B00002STLL,Ultimate Yahtzee - PC
B00002STGE,Bomberman Hero
B00002STJY,Robotron X - PlayStation
B00002STJT,Project Overkill - PlayStation
B00002STOB,Sony PlayStation S-Video Cable
B00002STF7,Mystical Ninja Starring Goemon
B00002STIW,Gex
B00002STKG,Tomba! 2: The Evil Swine Return
B00002STH2,ExciteBike 64
B00002STOS,Norse by Norsewest: The Return of the Lost Vikings
B00002STKR,Bloody Roar
B00002STPG,Suikoden
B00002STPM,Einhander
B00002STIE,Broken Sword: The Shadow of the Templars
B00002STOP,Hello Kitty's Cube Frenzy
B00002STK5,Small Soldiers
B00002STNL,Battleship The Classic Naval Warfare Game
B00002STNP,Tom Clancy's Rainbow Six Gold - PC
B00002STP9,Echo Night
B00002STPS,R-Types
B00002STPI,The Granstream Saga
B00002STKH,Tomba!
B00002STQ4,Command &amp; Conquer - PlayStation
B00002STQ9,R.C. Stunt Copter - PlayStation
B00002STPC,King's Field 2
B00002STPX,Air Combat
B00002STL3,Street Fighter Collection 2
B00002ST9T,Madden 96 Football
B00002STPE,Blood Omen: Legacy of Kain
B00002STKK,Warzone 2100
B00002STPH,Tales of Destiny
B00002STPO,Jupiter Strike
B00002STL0,Rival Schools
B00002STR6,Formula 1 98 COMPLETE Sony Playstation 1 PS1 Game
B00002STKO,X-Men Mutant Academy
B00002STOV,Shanghai: True Valor (Very Rare)
B00002STRG,Hot Shots Golf
B00002STIJ,Contra: Legacy of War
B00002STR7,Formula 1
B00002STOU,Pro Pinball: Playstation 1
B00002STLK,Jagged Alliance 2 - PC
B00002STPF,Saga Frontier
B00002STNR,Tom Clancy's Rainbow Six Mission Pack (Expansion): Eagle Watch
B00002STRS,NBA Hangtime - PlayStation
B00002STKI,Tunnel B1 (Playstation)
B00002STOA,PlayStation RFU Adapter Version 3.0
B00002STOX,Super Puzzle Fighter II Turbo
B00002STPQ,Powerslave - PlayStation
B00002STS9,NHL Face Off
B00002STR3,1 Xtreme
B00002STQ5,Warhammer: Dark Omen - PlayStation
B00002STT1,Space Jam PS
B00002STQE,The Unholy War
B00002STAP,Tecmo Super Hockey
B00002STQD,Top Gun Fire At Will - Playstation
B00002STPL,Duke Nukem: Time To Kill
B00002STSN,PGA Tour 98 - PlayStation
B00002STS4,"NFL GameDay 98~Sony PlayStation, Sports~Complete"
B00002STU9,Double Switch-Sega saturn
B00002STTW,Astal
B00002STUA,"Dragonheart: Fire &amp; Steel (Sega Saturn, 1996)"
B00002STUI,Nights Into Dreams - Sega Saturn
B00002STTF,Triple Play '98 - PlayStation
B00002STSD,NHL Faceoff 99
B00002STUK,Off-World Interceptor Extreme
B00002STIR,Eagle One Harrier Attack
B00002STSP,Pitball
B00002STUM,Robotica
B00002STOQ,Lemmings &amp; Oh No! More Lemmings
B00002STUU,Crusader No Remorse
B00002STV1,Virtua Fighter 2
B00002STT2,Speed Racer - PlayStation
B00002STU8,defcon 5
B00002STRL,"MLB '99 (Playstation, 1998)"
B00002STTQ,WCW Nitro
B00002STU1,Blazing Dragons for Sega Saturn
B00002STUT,Criticom (Sega Saturn)
B00002STVS,Black Fire
B00002STUV,Fighting Vipers
B00002STVR,Virtua Cop - Sega Saturn
B00002STUJ,NiGHTS into Dreams (with 3D Control Pad)
B00002STVN,Galactic Attack - Sega Saturn
B00002STUO,Skeleton Warriors-Sega Saturn
B00002STW7,Hang-On GP
B00002STW2,F1 Challenge (Sega Saturn)
B00002STWI,Nhl 98
B00002STVT,Mass Destruction
B00002STV2,Sega Saturn 3D Controller
B00002STUC,Ghen War [Sega Saturn]
B00002STV0,Battle Arena Toshinden URA (Sega Saturn)
B00002STWL,"NHL '97 (Sega Saturn, 1997)"
B00002STWP,Sega Rally Championship-Sega Saturn
B00002STOT,Parappa the Rapper
B00002STWX,World Series Baseball - Sega Saturn
B00002STUP,Solar Eclipse [Sega Saturn]
B00002STVY,College Slam - Sega Saturn
B00002STVU,Soviet Strike (Sega Saturn)
B00002STX0,Addams Family Values
B00002STSM,NHL Open Ice: 2 On 2 Challenge
B00002STXK,Judge Dredd - Nintendo Super NES
B00002STVK,Corpse Killer - Sega Saturn
B00002STU4,Clockwork Knight
B00002STUG,Johnny Bazookatone
B00002STSW,Ridge Racer
B00002STUB,Earthworm Jim 2
B00002STWV,"Virtual Open Tennis (Sega Saturn, 1996)"
B00002STU5,Creature Shock
B00002STXQ,Super Mario World
B00002STY0,Porky Pig's Haunted Holiday
B00002STX6,Battletoads/ Double Dragon
B00002STXT,Mohawk / Headphone Jack
B00002STRF,High Heat Baseball 2000
B00002STUR,Three Dirty Dwarves - Sega Saturn
B00002STTR,WWF Wrestlemania: The Arcade Game
B00002STX4,Batman Forever
B00002STXR,Maui Mallard in Cold Shadow
B00002STYB,Speedy Gonzales Los Gatos Bandidos
B00002STV7,Sega Saturn RF Unit
B00002STV5,Saturn NetLink
B00002STWH,NFL Quarterback Club '97
B00002STWK,NHL All Star Hockey
B00002STX3,Disney's Aladdin
B00002STY2,Prehistorik Man - Nintendo Super NES
B00002STWD,NBA Jam Extreme
B00002STY9,Spawn: The Video Game
B00002STXS,Mega Man X
B00002STW1,Daytona USA
B00002STXU,Nosferatu
B00002STYF,Ultraman
B00002STWM,NHL Powerplay '96 - Sega Saturn
B00002STXZ,Pocky &amp; Rocky 2 - Nintendo Super NES
B00002STXN,The Legend of Zelda: A Link to the Past
B00002STYR,Killer Instinct
B00002STZ5,Battle Clash - Nintendo Super NES
B00002STXL,Jurassic Park
B00002STZP,Super Bases Loaded - Nintendo Super NES
B00002STVM,Darius Gaiden - Sega Saturn
B00002STZY,Madden NFL '95
B00002STY5,SeaQuest DSV - Nintendo Super NES
B00002STYC,Super Star Wars
B00002STYV,Ultimate Fighter - Nintendo Super NES
B00002STZX,Madden NFL '94
B00002STUZ,Battle Arena Toshinden Remix - Sega Saturn
B00002STYT,Rise of the Robots
B00002STZI,Space Invaders
B00002STY1,Power Rangers Battle Racers
B00002STZE,Jeopardy! Deluxe Edition
B00002SU09,NFL Quarterback Club '96
B00002STZJ,Star Trek Starfleet Academy
B00002STYS,Mortal Kombat
B00002STXG,Donkey Kong Country 3: Dixie Kong's Double Trouble - Nintendo Super NES
B00002STZH,Sim City
B00002STYI,Wayne's World
B00002STXY,Pitfall: The Mayan Adventure
B00002STZS,Brunswick World Tournament of Champions
B00002STZN,Troy Aikman NFL Football
B00002SU0P,Konami Team NFL Football Super Nintendo SNES Game
B00002SU0Q,Tecmo Super Baseball
B00002STZM,Where in Time is Carmen Sandiego?
B00002SU2K,Mike Ditka Power Football
B00002STWU,Virtua Racing
B00002STZU,College Slam - Nintendo Super NES
B00002SU0M,Super Play Action Football
B00002STZV,Emmitt Smith Football - Nintendo Super NES
B00002SU3C,Scooby-Doo Mystery
B00002STYX,Super Nintendo Cleaning Kit
B00002SU5A,Vampire: The Masquerade Redemption - PC
B00002SU08,NCAA Football
B00002SU6K,Biometal - Nintendo Super NES
B00002SU6M,PITFALL 3D: Beyond The Jungle (Sony PlayStation)
B00002SU3Y,Ballz
B00002STZ6,Doom
B00002SU38,Stargate - Nintendo Super NES
B00002SU82,The Combatribes
B00002STYN,Zoop
B00002SU5C,Star Trek Voyager:  Elite Force - PC
B00002SU6L,X-Kaliber 2097 - Nintendo Super NES
B00002SU8X,Super Valis IV - Nintendo Super NES
B00002SU0O,WWF Super Wrestlemania
B00002SU6Z,Grand Theft Auto: The Director's Cut
B00002SU2L,Turrican - Sega Genesis
B00002SU8G,Felony 11-79 - PlayStation
B00002SU96,Club Drive
B00002SU8F,Clock Tower
B00002SU9E,Iron Soldier for Atari Jaguar 64 Bit
B00002SU2P,Spider-Man - Nintendo Super NES
B00002SUCT,Saturday Night Slammasters
B00002SU8U,D-Force - Nintendo Super NES
B00002SU9H,Dragon: The Bruce Lee Story
B00002SU8Y,Run Saber - Nintendo Super NES
B00002SU5Q,Horse Illustrated Championship Season - PC
B00002SU8M,Mass Destruction
B00002SUCV,X-Men: Mutant Apocalypse
B00002SUD0,Street Fighter II' Special Champion Edition
B00002STYK,Wing Commander - Nintendo Super NES
B00002SU0A,NFL Quarterback Club
B00002SU6N,Time Commando
B00002SU06,NBA Live 97
B00002SUBS,Spider
B00002SU8L,One
B00002SUD3,Star Gladiator
B00002SU2Y,The Crow - PlayStation
B00002SUKF,Galahad - Sega Genesis
B00002STZC,Family Feud (Super Nintendo)
B00002SU9M,Flip Out - Atari Jaguar
B00002SUDM,Fantastic Dizzy
B00002SUCX,Marvel Super Heroes in War of the Gems
B00002SUAD,Mighty Morphin Power Rangers
B00002STVO,Panzer Dragoon - Sega Saturn
B00002SU31,Killing Zone
B00002SU93,Persona
B00002SUFX,Two Crude Dudes - Sega Genesis
B00002SUIK,Disney's Toy Story
B00002SUCW,Final Fight 3
B00002SUL6,Rugby World Cup '95 - Sega Genesis
B00002SU39,Frank Thomas Big Hurt Baseball - Nintendo Super NES
B00002SUCS,Disney's Goof Troop
B00002STYP,Dragon: The Bruce Lee Story - Nintendo Super NES
B00002SU3D,WWF Wrestlemania: The Arcade Game - Nintendo Super NES
B00002SUO5,Game Genie
B00002SU9F,Hover Strike
B00002SUNO,Spider-Man/X-Men: Arcade's Revenge
B00002SUKI,Tony LaRussa Baseball
B00002SUK1,Swagman
B00002SUFY,Mega Turrican - Sega Genesis
B00002SUPP,Final Doom - PC
B00002SULS,Auto Destruct - PlayStation
B00002SUDC,Resident Evil 2: Platinum
B00002SU5D,Star Trek: Armada - PC
B00002SUMA,Theme Hospital - PlayStation
B00002SUL2,FIFA International Soccer
B00002SUHI,Warcraft Battle Chest: Orcs &amp; Humans / Tides of Darkness / Beyond the Dark Portal
B00002SUO7,Gadget Twins - Sega Genesis
B00002SUOV,Max Payne - PC
B00002SUL4,Triple Play '96 - Sega Genesis
B00002SUPU,Duke Nukem 3D: Atomic Edition
B00002SUKB,John Madden Football SNES
B00002SUM4,FIFA: Road to the World Cup '98 - PlayStation
B00002SUKA,NHL Hockey - Sega Genesis
B00002SUM1,Madden '98 Football
B00002SUYZ,DinoCity - Nintendo Super NES
B00002SUKE,Buck Rogers: Countdown to Doomsday
B00002SUKW,FIFA International Soccer
B00002SULQ,Madden NFL 97 PS1
B00002SUKG,NHLPA Hockey 93 - Nintendo Super NES
B00002SUOW,Heavy Metal F.A.K.K.2 - PC
B00002SULK,Theme Park - PlayStation
B00002SV0U,MDK 2
B00002SV13,Incoming
B00002SUO8,Humans - Sega Genesis
B00002SUM5,Jurassic Park Lost World - PlayStation
B00002SUO6,Wheel of Fortune
B00002SUMI,Tiger Woods '99 PGA Tour
B00002SV2B,Rival Turf - Nintendo Super NES
B00002SV21,Tempest X3
B00002SUR7,Critical Depth
B00002SUVM,Beast Wars - PlayStation
B00002SUN3,Jim Power: The Lost Dimension in 3D - Nintendo Super NES
B00002SUYY,GunForce - Nintendo Super NES
B00002SV2C,Brawl Brothers - Nintendo Super NES
B00002SV55,Spider-Man/X-Men: Arcade's Revenge
B00002SV36,Polaris SnoCross
B00002SV4N,Vandal Hearts
B00002SUNN,Roger Clemens MVP Baseball - Sega Genesis
B00002SUZ5,Memory Card for Nintendo 64
B00002SUYH,Earth Defense - Sega Genesis
B00002SV5A,Warlock
B00002SUR0,Imperium Galactica 2: Alliances - PC
B00002SV48,Contra: Alien Wars
B00002SV4M,Broken Helix - PlayStation
B00002SURB,Hexen
B00002SV9X,Gods - Sega Genesis
B00002SV4E,Sparkster - Sega Genesis
B00002SUYX,Super R-Type - Nintendo Super NES
B00002SV9V,Paperboy 2
B00002SUWX,Big Bass World Championship
B00002SVCS,Pac Man 2: the New Adventures
B00002SV5B,bleem! - PC
B00002SV4A,Animaniacs
B00002SV46,Dynasty Warriors - PlayStation One video game
B00002SV0Z,"Gekido: Urban Fighters- Playstation PS, PS1, PSX- NEW"
B00002SUQA,Mike Piazza's Strike Zone - Nintendo 64
B00002SV6T,Frogger
B00002SV49,Operation C
B00002SV1Y,Clayfighter II - Nintendo Super NES
B00002SV58,T2: The Arcade Game
B00002SVBZ,Risk II
B00002SVEO,Tetris
B00002SVCW,Namco Museum Volume 5
B00002SVEF,Cleaning Kit
B00002SUO4,Game Genie - Sega Game Gear
B00002SV0E,Giants: Citizen Kabuto - PC
B00002SVCZ,Treasures of Deep - PlayStation
B00002SVCY,Xevious 3d/G+ - PlayStation
B00002SV61,Star Wars: Masters of Teras Kasi
B00002SVEN,Wave Race
B00002SVCR,Pac-Man 2: The New Adventures
B00002SVET,Donkey Kong Land
B00002SVEZ,Street Fighter II
B00002SVFQ,F-Zero
B00002SVFK,Super NES Mario Set with 5-Game Cartridge
B00002SV70,Bass Masters Classic - Nintendo Super NES
B00002SUO9,Jeopardy!
B00002SVG0,Super Mario World 2: Yoshi's Island
B00002SV3W,Inindo - Nintendo Super NES
B00002SV6D,Star Wars: X-Wing Collector Series
B00002SVFV,Super Metroid
B00002SVFR,Super Mario Kart
B00002SV9U,The Terminator
B00002SVHK,Wing Commander III: Heart of the Tiger
B00002SVFZ,Donkey Kong Country
B00002SVFM,Killer Instinct
B00002SV6X,Family Dog - Nintendo Super NES
B00002SVG1,Super Pinball: Behind the Mask
B00002SVEM,Metroid II
B00002SV4K,Crypt Killer - PlayStation
B00002SVN8,Syd of Valis - Sega Genesis
B00002SVN7,Gaiares - Sega Genesis
B00002SVLX,Wiz N' Liz - Sega Genesis
B00002SVN9,Jennifer Capriati Tennis - Sega Genesis
B00002SVCV,Namco Museum Vol. 4 - PlayStation
B00002SVFA,Battle Arena Toshinden
B00002SVG2,Donkey Kong Country 2: Diddy's Kong Quest
B00002SVMG,Colony Wars
B00002SVGS,Lethal Weapon - Nintendo Super NES
B00002SV6G,Star Wars: Force Commander - PC
B00002SVBA,X-COM: UFO Defense - PlayStation
B00002SVO3,Cyborg Justice - Sega Genesis
B00002SVF4,Donkey Kong Land 2
B00002SVOB,Cool Spot
B00002SVHH,Wing Commander IV: The Price of Freedom
B00002SVES,Donkey Kong
B00002SVO8,Chakan - Sega Genesis
B00002SVFX,Illusion of Gaia
B00002SVNB,Doomsday Warrior - Nintendo Super NES
B00002SVFN,Super Nintendo model 2 Console with Super Mario World 2: Yoshi's Island game.
B00002SVJU,Earthworm Jim
B00002SVO0,Dick Tracy - Sega Genesis
B00002SVFW,Tetris 2
B00002SVOO,Midnight Resistance - Sega Genesis
B00002SVOM,Dynamite Duke - Sega Genesis
B00002SVOD,Ranger X - Sega Genesis
B00002SVOJ,Golden Axe - Sega Genesis
